city_name,population,email,website,email_verified
Orthez,10881,accueil@mairie-orthez.fr,http://www.mairie-orthez.fr,api-lannuaire
Brissac Loire Aubance,10878,mairie@brissacloireaubance.fr,https://www.brissacloireaubance.fr,api-lannuaire
Amnéville,10875,mairie@amneville-les-thermes.com,http://www.amneville-les-thermes.com,api-lannuaire
Villeneuve-lès-Maguelone,10872,accueil@villeneuvelesmaguelone.fr,http://www.villeneuvelesmaguelone.fr,api-lannuaire
Chanteloup-les-Vignes,10861,mairie@chanteloup-les-vignes.fr,http://www.chanteloup-les-vignes.fr,api-lannuaire
Passy,10856,maire@mairie-passy.fr,http://www.ville-passy-mont-blanc.fr,api-lannuaire
Annœullin,10847,contact@annoeullin.fr,https://www.annoeullin.fr/,api-lannuaire
Châteaugiron,10845,mairie@ville-chateaugiron.fr,https://www.ville-chateaugiron.fr,api-lannuaire
Igny,10833,mairie@igny.fr,https://www.igny.fr,api-lannuaire
Déville-lès-Rouen,10802,dgs@mairie-deville-les-rouen.fr,http://www.deville-les-rouen.fr,api-lannuaire
Erstein,10790,accueil@ville-erstein.fr,http://www.ville-erstein.fr,api-lannuaire
Dinard,10772,accueil@ville-dinard.fr,https://www.ville-dinard.fr,api-lannuaire
Bondoufle,10767,mairie@ville-bondoufle.fr,http://www.ville-bondoufle.fr,api-lannuaire
Boulazac Isle Manoire,10759,mairie@ville-boulazac.fr,https://www.boulazacislemanoire.fr,api-lannuaire
Allonnes,10739,mairie@ville-allonnes.fr,http://www.ville-allonnes.fr,api-lannuaire
Beaumont,10728,contact@beaumont63.fr,http://www.beaumont63.fr,api-lannuaire
Épinay-sur-Orge,10722,contact@epinaysurorge.fr,https://www.ville-epinay-sur-orge.fr/,api-lannuaire
Étaples,10710,accueil62630@gmail.com,https://etaples-sur-mer.fr,api-lannuaire
Oloron-Sainte-Marie,10684,courrier@oloron-ste-marie.fr,http://www.oloron-ste-marie.fr,api-lannuaire
Parempuyre,10672,ville@parempuyre.fr,http://www.parempuyre.fr,api-lannuaire
Léognan,10670,contact@mairie-leognan.fr,http://www.leognan.fr,api-lannuaire
Chantepie,10670,communication@ville-chantepie.fr,https://chantepie.fr,api-lannuaire
Wittelsheim,10645,wittelsheim@mairie-wittelsheim.fr,http://www.mairie-wittelsheim.fr,api-lannuaire
Mainvilliers,10629,mairie@ville-mainvilliers.fr,https://www.ville-mainvilliers.fr,api-lannuaire
Voisins-le-Bretonneux,10624,votre.courriel@voisins78.fr,https://www.voisins78.fr/,api-lannuaire
Héricourt,10621,mairie@hericourt.com,http://www.hericourt.com,api-lannuaire
Port-Jérôme-sur-Seine,10617,triquerville@pj2s.fr,http://www.pj2s.fr,api-lannuaire
Argelès-sur-Mer,10616,mairie@ville-argelessurmer.fr,https://www.ville-argelessurmer.fr,api-lannuaire
La Trinité,10602,service.courrier@villelt.fr,https://villedelatrinite.fr/,api-lannuaire
Treillières,10600,mairie@treillieres.fr,https://www.treillieres.fr/,api-lannuaire
Chantilly,10591,maire@ville-chantilly.fr,http://www.ville-chantilly.fr,api-lannuaire
La Londe-les-Maures,10584,contact@lalondelesmaures.fr,http://www.ville-lalondelesmaures.fr,api-lannuaire
Fosses,10570,contact@ville-fosses95.fr,http://www.ville-fosses95.fr,api-lannuaire
Clermont,10564,contact@mairie-clermont.fr,http://www.clermont-oise.fr,api-lannuaire
Charvieu-Chavagneux,10547,accueil@charvieu-chavagneux.fr,https://www.charvieu-chavagneux.fr/,api-lannuaire
Limoux,10532,mairie@limoux.fr,http://www.limoux.fr,api-lannuaire
Biot,10511,comptoircitoyen@biot.fr,http://www.biot.fr,api-lannuaire
Pernes-les-Fontaines,10504,contact@perneslesfontaines.fr,http://www.perneslesfontaines.fr,api-lannuaire
Brumath,10499,accueil@brumath.fr,https://www.brumath.fr/,api-lannuaire
Eybens,10493,sg@eybens.fr,https://www.eybens.fr/,api-lannuaire
La Riche,10487,la.mairie@ville-lariche.fr,http://www.ville-lariche.fr,api-lannuaire
Portes-lès-Valence,10477,cabinet.maire@mairie-plv.fr,https://www.ville-portes-les-valence.fr,api-lannuaire
Caudebec-lès-Elbeuf,10476,mairie@caudebecleselbeuf.fr,http://www.caudebecleselbeuf.fr,api-lannuaire
Saint-Gély-du-Fesc,10472,mairie@saintgelydufesc.com,http://www.saintgelydufesc.com,api-lannuaire
Cabestany,10465,sg@cabestany.com,https://www.ville-cabestany.fr,api-lannuaire
Divonne-les-Bains,10464,contact@divonne.fr,https://www.divonnelesbains.fr/index.php,api-lannuaire
Aubière,10459,mairie.aubiere@ville-aubiere.fr,https://ville-aubiere.fr/,api-lannuaire
Auterive,10456,accueil@auterive-ville.fr,https://www.auterive31.fr/,api-lannuaire
Thorigny-sur-Marne,10440,guichet.unique@thorigny.fr,http://www.thorigny.fr,api-lannuaire
Fouesnant,10436,contact@ville-fouesnant.fr,https://ville-fouesnant.fr/,api-lannuaire
Andrézieux-Bouthéon,10425,mairie@andrezieux-boutheon.com,https://www.andrezieux-boutheon.com/,api-lannuaire
Miribel,10395,mairie@miribel.fr,http://www.miribel.fr,api-lannuaire
Blain,10376,mairie@ville-blain.fr,http://www.ville-blain.fr,api-lannuaire
Aizenay,10365,contact@mairie-aizenay.fr,http://www.aizenay.fr,api-lannuaire
Lézignan-Corbières,10343,mairie@lezignan-corbieres.fr,https://www.lezignan-corbieres.fr/,api-lannuaire
Gignac-la-Nerthe,10343,,http://www.gignaclanerthe.fr,
Fuveau,10337,mlemaire@mairie-fuveau.com,http://www.mairiedefuveau.fr,api-lannuaire
Gerzat,10335,gerzat@ville-gerzat.fr,http://www.ville-gerzat.fr,api-lannuaire
Mondeville,10331,accueil@mondeville.fr,https://www.mondeville.fr,api-lannuaire
Serris,10326,contact@serris.fr,https://www.serris.fr/,api-lannuaire
Saint-Esprit,10322,secretariat@mairie-saint-esprit.fr,http://villedusaintesprit.fr,api-lannuaire
Pfastatt,10314,mairie@pfastatt.fr,http://www.pfastatt.fr,api-lannuaire
Borgo,10311,contact@mairie-borgo.fr,https://ville-borgo.com/,api-lannuaire
Apatou,10306,urbanisme@ville-apatou.fr,,api-lannuaire
Feyzin,10304,accueil@ville-feyzin.fr,http://www.ville-feyzin.fr,api-lannuaire
Villebon-sur-Yvette,10291,votremairie@villebon-sur-yvette.fr,http://www.villebon-sur-yvette.fr,api-lannuaire
Sainte-Savine,10289,com@ste-savine.fr,https://www.sainte-savine.fr/,api-lannuaire
Buxerolles,10289,contact@buxerolles.fr,http://www.buxerolles.fr,api-lannuaire
Marly,10286,info@marly57.fr,http://www.marly57.fr,api-lannuaire
Bandrele,10282,maire@bandrele.yt,https://bandrele.yt/,api-lannuaire
La Ferté-sous-Jouarre,10254,service-courrier@lfsj.fr,https://www.la-ferte-sous-jouarre.fr/,api-lannuaire
Cabriès,10240,maire@cabries.fr,https://www.cabries.fr/,api-lannuaire
Beaumont-sur-Oise,10232,accueil.mairie@beaumontsuroise.fr,https://www.beaumontsuroise.fr,api-lannuaire
Le Beausset,10219,accueil@ville-lebeausset.fr,http://www.ville-lebeausset.fr,api-lannuaire
Carentan-les-Marais,10218,mairie.contact@carentan.fr,http://www.carentan.fr,api-lannuaire
Ouangani,10203,accueil@mairiedeouangani.fr,https://ville-ouangani.yt/,api-lannuaire
Couzeix,10195,mairie@couzeix.fr,http://www.couzeix.fr/,api-lannuaire
Saint-Claude,10177,cabinet.stclaude@wanadoo.fr,http://www.ville-saintclaude.fr,api-lannuaire
Courrières,10176,maire@courriere.fr,http://www.courrieres.fr,api-lannuaire
Ploërmel,10163,contact@ploermel.bzh,https://www.ploermel.bzh/,api-lannuaire
Jeumont,10160,communication@mairie-jeumont.fr,http://www.mairie-jeumont.fr,api-lannuaire
Avranches,10143,mairie.stmartin@avranches.fr,http://www.saintmartindeschamps50.fr,api-lannuaire
Apt,10143,mairie@apt.fr,http://www.apt.fr,api-lannuaire
Parthenay,10140,mairie-parthenay@cc-parthenay-gatine.fr,https://www.parthenay.fr,api-lannuaire
Pierrelaye,10130,accueil-mairie@ville-pierrelaye.fr,http://www.villepierrelaye.fr,api-lannuaire
Le Muy,10118,info@ville-lemuy.fr,http://www.ville-lemuy.fr,api-lannuaire
Douchy-les-Mines,10109,m.veinat@orange.fr,http://www.douchy-les-mines.com,api-lannuaire
Saint-Pierre-du-Mont,10092,mairie@saintpierredumont.fr,https://saintpierredumont.fr/,api-lannuaire
Maxéville,10090,contact@mairie-maxeville.fr,http://www.mairie-maxeville.fr,api-lannuaire
